"Comrade Wang will go to Beijing to see into this matter.
","왕동지가 북경으로 가서 이 일을 조사할 것이다.
"
"I'll help you in so far as I can.
","나는 내가 할 수 있는 한 너를 도울 것이다.
"
"The soldiers had all the roads out of town covered.
","사병들은 시외로 통할 수 있는 모든 길을 감시했다.
"
"Music was part of his life.
","음악은 그의 생활의 중요한 부분이다.
"
"His bruise was a trick to play truant from school.
","그는 내출혈이라고 학교를 무단 결석한 핑계를 만들었다.
"
"If I buy that car,I'll have to borrow some money.
","만약 내가 그 자동차를 사고자 한다면, 나는 돈을 좀 빌려야 한다.
"
"He crammed all his clothes into the trunk.
","그는 그의 옷 전부를 트렁크에 짚어 넣었다.
"
"Our grain production keeps going up.
","우리의 양식 생산량은 부단히 증가하고 있다.
"
"Do you think we can argue the question out this afternoon?
","당신은 오늘 오후에 우리가 이 문제를 확실하게 변론할 수 있다고 생각하십니까?
"
"I'd like to see you do it.
","나는 네가 이 일을 하는 것을 보고 싶다.
"
"The children pitched into the meal as though they hadn't eaten anything for days.
","아이들은 음식을 마구 먹기 시작했는데 마치 며칠동안 아무것도 먹지 못한 것 같았다.
"
"Juliet is coming tomorrow.
","줄리엣은 내일 올 것이다.
"
"The loop of string makes a handle for the parcel.
","가는 끈으로 연결된 고리로 꾸러미의 손잡이를 만들었다.
"
"His success is secure.
","그의 성공은 확정적인 것이라고 할 수 있다.
"
"Due to the increase in temperature,there is an increase in pressure.
","온도의 증가로, 압력의 증가를 야기시켰다.
"
"I want to dissociate myself from my companions.
","나는 나의 동료와 관계를 끊고 싶었다.
"
"Please send us your price list of light industrial goods.
","귀사 경공업 상품의 가격표를 저희측에게 부쳐주십시오.
"
"She blotted her copybook when she arrived late for work.
","그녀는 늦게 출근하여 자신의 명성에 영향을 주었다.
"
"He saw that the plan was useless.
","그는 그 계획이 쓸데없는 것이라고 보았다.
"
"We found it difficult to do so.
","우리는 그렇게 하는 것은 곤란하다라고 느꼈다.
"
"These views will be further spelled out in another article.
","이 관점은 다른 한 편의 문장에서 더 밝힐 것이다.
"
"Somebody is calling out something,but I can't hear what it is.
","누군가가 큰 소리로 무엇을 말하고 있지만, 나는 들을 수 없다.
"
"He sawed away till he got tired.
","그는 줄곧 피곤할 때까지 톱질을 하고 나서야 멈추었다.
"
"That night the table answered for a bed for us both.
","그날 밤에는 탁자가 우리 두 사람의 침대가 되었다.
"
"Through no fault of her own she lost her job.
","그녀 자신의 잘못이 아닌데 오히려 그녀는 직장을 잃게 되었다.
"
"You live here in the city,don't you ?
","너는 이 도시에서 살지, 그렇지?
"
"Shall we walk or drive?.
","우리들은 걸어 갈꺼니? 차로 갈꺼니?
"
"She revels in hearing about my difficulties.
","그녀는 나에게 어려움이 있다는 것을 듣고 매우 기뻐하였다.
"
"You will read the news in tomorrow's newspaper.
","너는 내일 신문에서 이 소식을 보게 될 것이다.
"
"The bottle is two thirds full.
","이 병은 3분의 2가 차 있다.
"
"He's dramatizing the book about his life.
","그는 그의 생명과 관련 있는 책을 극본으로 개편하고 있다.
"
"He's very young and inexperienced,and doesn't know about the ways of the world.
","그는 젊고 경험이 없어 사회를 잘 알지 못한다.
"
"He suffered a few cuts and scrapes.
","그는 몇 군데를 베이고 긁혀서 상처를 냈다.
"
"He wanted the black car ,but Mary plumped for the blue one.
","그는 그 검은색의 차를 원했지만, Mary는 오히려 파란색 차를 선택했다.
"
"a man who is caught up in the trivial of everyday things
","일상의 자질구레한 일에 얽매인 한 사람
"
"He told the news to everybody in the class.
","그는 이 소식을 반 전체에 알렸다.
"
"We have for many years been importers of various cameras mainly from Germany.
","몇 년 동안, 우리 회사는 독일에서 각종 카메라를 수입하는 것이 주가 되었다.
"
"He signed the money over to his son.
","그는 돈을 아들에게 물려줄 것에 허락한다고 서명했다.
"
"I bowed myself into the room.
","나는 허리를 굽혀 절하며 실내로 들어갔다.
"
"I wanted to do some telephoning.
","나는 전화를 걸려고 한다.
"
"The event was committed at 3 p.m.on June 12.
","이 사고는 6월 12일 오후 3시에 발생하였다.
"
"Tom flattened himself against the wall.
","Tom은 몸을 벽에 평평하게 붙였다.
"
"It was an English leter that she wrote me.
","그 젊은 아가씨는 나에게 한 통의 영어 편지를 썼다.
"
"The success of the meeting pivots on more than one factor.
","이번 회의의 성공 여부 결정요인은 하나가 아니다.
"
"His pictures bring him 20,000 a year.
","그의 그림은 그로 하여금 매년 20000파운드의 수입을 벌게 해 준다.
"
"She felt free when she left home and moved to the city.
","그녀는 고향을 떠나 도시에 온 후에 자유로움을 느꼈다.
"
"Often had I intended to speak of it.
","나는 일찍이 여러차례 그 일을 이야기 하려고 했다.
"
"You've happened to be out when I call on you.
","내가 당신을 방문했을 때 공교롭게도 당신은 외출을 했다.
"
"This cheap watch won't last for very long.
","이 값싼 시계는 그다지 오래 쓸 수 없다.
"
"No crops survived the drought.
","모든 농작물은 한발을 면한 것이 하나도 없다.
"
"I don't care a groat.
","나는 조금도 개의치 않는다.
"
"We waited a good while.
","우리는 오래 기다렸다.
"
"He shall not be held responsible for any damage by actofGod.
","천재가 조성한 어떤 손해에 대하여 그는 책임이 없다.
"
"He proposed making a change in the plan.
","그는 계획을 조금 변경할 것을 건의했다.
"
"Who's that?.
","저쪽에 있는 사람이 누구니?
"
"Dark as it was,we didn't stop.
","날은 비록 어두워졌지만, 우리는 여전히 멈추지 않았다.
"
"After my graduation from this university in 1983,I found my interests tending more and more towards Language teaching.
","나이가 대학을 졸업해야 할 때에 나는 언어 교학 방면에 꽤 흥미를 느꼈다.
"
"She sponged the wound out gently.
","그녀는 조심스럽게 스펀지로 상처를 깨끗이 닦았다.
"
"I am a bit tired.
","나는 좀 피곤하다.
"
"Carlton said,totidemverbis,that he was unequal to the task.
","Carlton은 그가 그 일을 감당해 낼 수 없다고 말했다. 그가 이렇게 말한 것이다.
"
"Her heart ached for the homeless boy.
","그녀는 이 집 없는 남자아이 때문에 가슴이 아팠다.
"
"Not only is smoking bad for your health,it also runs away with your money.
","흡연은 너의 몸에 유해할 뿐만 아니라, 너의 돈을 낭비한다.
"
"I rode at a killing pace.
","나는 필사적으로 말처럼 아주 빠르게 달렸다.
"
"The disposability of paper plates is their great recommendation.
","종이 접시는 사용한 후에 바로 버릴 수 있는 것이 그것의 최대 장점이다.
"
"They decided to lay the plan over until the following meeting.
","그들은 계획을 다음 회의로 넘겨 토론하기로 결정했다.
"
"They lost their tempers and went at each other tooth and nail.
","그들은 화가 나서 이성을 잃고 죽이네 살리네 하며 싸우기 시작했다.
"
"They showed their enemies no mercy.
","그들은 적에게 어떤 인자함도 주지 않았다.
"
"Most of what remains of his laboratory is now in the museum.
","그가 실험실에 남긴 대다수의 실물들이 지금은 박물관에 놓여있다.
"
"The roads merge a mile ahead.
","이런 도로는 앞의 1마일에서 도로 하나로 합해진다.
"
"He has a lot of clout with the board of directors.
","그는 이 사회에 대해 매우 큰 영향력을 가지고 있다.
"
"It's just one of those things that comes up.
","이런 일은 자주 발생하는 것이다.
"
"Elizabeth the Ssecond.
","엘리자베스 2세
"
"He turned away from her.
","그는 등을 돌려서 그녀를 피했다. ; 그는 그녀를 거들떠보지 않았다.
"
"I got shafted in that deal.
","나는 그 교역에서 사기당했다.
"
"If Steve liked the first one,he's gotto love this one.
","Steve가 첫 번째 것을 좋아한다면 그는 분명히 이것을 좋아할 것이다.
"
"The group of demonstrators sat on till morning.
","이 무리의 시위자들은 줄곧 새벽까지 앉아 있었다.
"
"The crowd was large,but they were all of one voice.
","군중들은 비록 사람수는 많았지만, 이구동성으로 말했다.
"
"I dropped across Little Tom yesterday.
","나는 어제 우연히 어린 탐을 만났다.
"
"We count off five men and five women to help the other production team.
","우리는 남녀 각각 5명씩을 그 생산대를 도우라고 파견했다.
"
"My usual terms are a commission of ...%.
","내가 늘 붙이는 조건은 ...%의 커미션이다.
"
"I reckon him the best swimmer in my class.
","나는 그가 우리 반에서 가장 수영을 잘하는 사람이라고 생각한다.
"
"Some misfortune must have betallen them.
","그들은 틀림없이 어떤 불행을 만났다.
"
"If he hed been here,he would have done it.
","만약 그가 여기에 있었다면 그는 그것을 했을 것이다.
"
"William cashed in before it was too late.
","William은 제때에 도박에서 손을 뗐다.
"
"She was green with envy .
","그녀는 부러워서 얼굴색이 창백해졌다.; 그녀는 부러움으로 가득 찼다.
"
"His flat's a bit of a hole.
","그가 살던 아파트는 굴같이 작다.
"
"I'm too bally tired.
","나는 너무 피곤하다.
"
"What would you say if I told you I couldn't go with you?
","만약 내가 너에게 내가 너와 함께 갈 수 없다고 말한다면, 너는 무슨 의견이 있겠느냐?
"
"I like his cheek.
","나는 그이 오만함을 좋아한다.
"
"slip a ring off
","빨리 반지를 빼다.
"
"I never heard of such a thing!
","나는 결코 이런 일을 들어본 적이 없다!
"
"I have no hopes for my son.
","나는 아들에 대해 어떠한 희망도 품고있지 않다.
"
"As regards claims,the time limit for quantity claims is three months,and that for quality claims twelve months.
","클레임 기간에 있어, 수량은 3개월이며, 질량은 12개월이다.
"
